StartTime: 2022-05-01 21:57:07.107
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 21:57:08.448	0.0088	-1.0386	0.3066	45.4102	-2.0752	1.2817	-75.7837	-0.7361	-12.3102	37.27
0x50	 21:57:08.458	0.0039	-1.0308	0.3237	48.5229	0.9155	2.1973	-75.2728	-0.7086	-12.3157	37.27
0x50	 21:57:08.468	0.0039	-1.0308	0.3237	48.5229	0.9155	2.1973	-74.7620	-0.6812	-12.3212	37.27
0x50	 21:57:08.478	-0.0156	-1.0171	0.3628	51.9409	-0.7324	3.7231	-74.2072	-0.6317	-12.3047	37.27
0x50	 21:57:08.488	-0.0156	-1.0171	0.3628	51.9409	-0.7324	3.7231	-73.6523	-0.5823	-12.2827	37.27
0x50	 21:57:08.498	-0.0327	-1.0313	0.4097	55.9692	-8.8501	5.1880	-73.0481	-0.5383	-12.1838	37.27
0x50	 21:57:08.534	-0.0327	-1.0313	0.4097	55.9692	-8.8501	5.1880	-72.4493	-0.4889	-12.0850	37.27
0x50	 21:57:08.534	0.0083	-1.0503	0.4253	62.0728	-12.0239	5.6152	-71.7902	-0.4724	-11.9531	37.27
0x50	 21:57:08.534	0.0083	-1.0503	0.4253	62.0728	-12.0239	5.6152	-71.1365	-0.4559	-11.8213	37.27
0x50	 21:57:08.538	0.0234	-1.0640	0.4160	67.8101	-0.3052	5.1270	-70.4388	-0.4175	-11.8048	37.27
0x50	 21:57:08.548	0.0234	-1.0640	0.4160	67.8101	-0.3052	5.1270	-69.7522	-0.3790	-11.7828	37.27
0x50	 21:57:08.558	-0.0259	-1.0967	0.4409	71.4722	5.4932	4.2725	-69.0271	-0.3021	-11.8213	37.27
0x50	 21:57:08.568	-0.0259	-1.0967	0.4409	71.4722	5.4932	4.2725	-68.3075	-0.2307	-11.8542	37.27
0x50	 21:57:08.578	-0.0356	-1.0991	0.4609	76.9043	0.0000	4.1504	-67.5385	-0.1703	-11.8433	37.27
0x50	 21:57:08.588	-0.0356	-1.0991	0.4609	76.9043	0.0000	4.1504	-66.7749	-0.1154	-11.8268	37.27
0x50	 21:57:08.598	-0.0278	-1.0610	0.4546	81.2988	-5.1270	6.2256	-65.9674	-0.0604	-11.7554	37.24
0x50	 21:57:08.608	-0.0278	-1.0610	0.4546	81.2988	-5.1270	6.2256	-65.1709	-0.0110	-11.6785	37.24
0x50	 21:57:08.618	-0.0098	-1.0430	0.4580	84.6558	-6.8970	8.7891	-64.3469	0.0385	-11.5796	37.27
0x50	 21:57:08.628	-0.0098	-1.0430	0.4580	84.6558	-6.8970	8.7891	-63.5284	0.0934	-11.4807	37.27
0x50	 21:57:08.650	-0.0088	-1.0244	0.4658	87.6465	-2.0142	11.2915	-62.6770	0.1868	-11.4148	37.26
0x50	 21:57:08.650	-0.0088	-1.0244	0.4658	87.6465	-2.0142	11.2915	-61.8420	0.2802	-11.3434	37.26
0x50	 21:57:08.663	-0.0483	-1.0244	0.4854	90.0269	-4.9438	12.3901	-60.9741	0.3845	-11.2390	37.26
0x50	 21:57:08.677	-0.0483	-1.0244	0.4854	90.0269	-4.9438	12.3901	-60.1227	0.4889	-11.1401	37.26
0x50	 21:57:08.677	-0.0332	-1.0020	0.4995	91.5527	-10.0708	11.5356	-59.2493	0.5493	-10.9918	37.26
0x50	 21:57:08.687	-0.0332	-1.0020	0.4995	91.5527	-10.0708	11.5356	-58.3813	0.6097	-10.8490	37.26
0x50	 21:57:08.697	-0.0098	-0.9707	0.5083	92.7734	-10.1929	10.4370	-57.5024	0.6427	-10.7062	37.26
0x50	 21:57:08.708	-0.0098	-0.9707	0.5083	92.7734	-10.1929	10.4370	-56.6290	0.6757	-10.5634	37.26
0x50	 21:57:08.745	-0.0112	-0.9468	0.5161	92.5293	-4.9438	9.2163	-55.7611	0.7251	-10.4700	37.25
0x50	 21:57:08.745	-0.0112	-0.9468	0.5161	92.5293	-4.9438	9.2163	-54.8987	0.7690	-10.3766	37.25
0x50	 21:57:08.745	-0.0190	-0.9272	0.5415	91.4917	-1.5869	8.9722	-54.0417	0.8350	-10.3162	37.26
0x50	 21:57:08.748	-0.0190	-0.9272	0.5415	91.4917	-1.5869	8.9722	-53.1903	0.9009	-10.2502	37.26
0x50	 21:57:08.758	-0.0259	-0.9141	0.5537	91.4307	0.6104	9.9487	-52.3444	0.9888	-10.1953	37.27
0x50	 21:57:08.768	-0.0259	-0.9141	0.5537	91.4307	0.6104	9.9487	-51.4984	1.0712	-10.1404	37.27
0x50	 21:57:08.778	-0.1035	-0.7925	0.5620	94.8486	-11.6577	9.5825	-50.5920	1.1261	-9.9866	37.27
0x50	 21:57:08.788	-0.1035	-0.7925	0.5620	94.8486	-11.6577	9.5825	-49.6912	1.1755	-9.8383	37.27
0x50	 21:57:08.798	0.0210	-0.8408	0.5859	94.7876	22.3999	15.2588	-48.8068	1.4117	-9.9097	37.25
